"row_type","dataset_id","estimator","comparison","alpha","max_abs_latent_d_difference","max_abs_D_difference","exact_latent_d_identity","exact_D_identity","max_abs_W_difference","W_reference","W_thesis","difference","alpha_hat_reference","alpha_hat_thesis","min_W_reference","min_W_thesis","alpha_hat_exact_match","W_tolerance_match","selected_lambda_reference","lambda_vector_exact_match","status"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",1,NA,NA,NA,NA,NA,3.2119804648183,3.2119804648183,0,NA,NA,NA,NA,NA,NA,0.0231239073829369,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",1.1,NA,NA,NA,NA,NA,6.54352228551161,6.54352228551161,0,NA,NA,NA,NA,NA,NA,0.028549469949436,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",1.2,NA,NA,NA,NA,NA,14.5952240614279,14.5952240614279,0,NA,NA,NA,NA,NA,NA,0.0276572672869779,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",1.3,NA,NA,NA,NA,NA,19.3170349104919,19.3170349104919,0,NA,NA,NA,NA,NA,NA,0.0263532798301,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",1.4,NA,NA,NA,NA,NA,31.6072449409209,31.6072449409209,0,NA,NA,NA,NA,NA,NA,0.0294436311386725,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",1.5,NA,NA,NA,NA,NA,36.0513267342374,36.0513267342374,0,NA,NA,NA,NA,NA,NA,0.0211072901396303,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",1.6,NA,NA,NA,NA,NA,47.1866906212533,47.1866906212533,0,NA,NA,NA,NA,NA,NA,0.0224153040127791,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",1.7,NA,NA,NA,NA,NA,50.7295884120825,50.7295884120825,0,NA,NA,NA,NA,NA,NA,0.0186845397251924,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",1.8,NA,NA,NA,NA,NA,73.6585779977773,73.6585779977773,0,NA,NA,NA,NA,NA,NA,0.0354663477913706,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",1.9,NA,NA,NA,NA,NA,62.4930878214437,62.4930878214437,0,NA,NA,NA,NA,NA,NA,0.0187862634703309,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",2,NA,NA,NA,NA,NA,75.493489737051,75.493489737051,0,NA,NA,NA,NA,NA,NA,0.0293430353770302,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",2.1,NA,NA,NA,NA,NA,75.0982218094499,75.0982218094499,0,NA,NA,NA,NA,NA,NA,0.0216814271653012,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",2.2,NA,NA,NA,NA,NA,81.6331945074889,81.6331945074889,0,NA,NA,NA,NA,NA,NA,0.0362657828785504,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",2.3,NA,NA,NA,NA,NA,77.0524688662285,77.0524688662285,0,NA,NA,NA,NA,NA,NA,0.0190023854081495,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",2.4,NA,NA,NA,NA,NA,78.5660498225516,78.5660498225516,0,NA,NA,NA,NA,NA,NA,0.020851638692798,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",2.5,NA,NA,NA,NA,NA,84.661982064317,84.661982064317,0,NA,NA,NA,NA,NA,NA,0.0282200229333161,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",2.6,NA,NA,NA,NA,NA,91.414043570038,91.414043570038,0,NA,NA,NA,NA,NA,NA,0.024580599182274,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",2.7,NA,NA,NA,NA,NA,83.46294862971,83.46294862971,0,NA,NA,NA,NA,NA,NA,0.0330803109780129,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",2.8,NA,NA,NA,NA,NA,80.5432601887728,80.5432601887728,0,NA,NA,NA,NA,NA,NA,0.0340966177397565,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",2.9,NA,NA,NA,NA,NA,76.4699571059373,76.4699571059373,0,NA,NA,NA,NA,NA,NA,0.0184231053114622,NA,"PASS"
"alpha_detail",3,"DML-CV","DML_TABLE2_CV",3,NA,NA,NA,NA,NA,84.9526294200918,84.9526294200918,0,NA,NA,NA,NA,NA,NA,0.0347807461236387,NA,"PASS"
"dataset_summary",3,"DML-BC","DML_BC_CONDITIONAL",NA,NA,NA,NA,NA,0,NA,NA,NA,0.9,0.9,2.73398559205469,2.73398559205469,TRUE,TRUE,NA,TRUE,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",-1,NA,NA,NA,NA,NA,67.5149332058318,67.5149332058318,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",-0.9,NA,NA,NA,NA,NA,65.7717145720264,65.7717145720264,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",-0.8,NA,NA,NA,NA,NA,60.0932279981889,60.0932279981889,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",-0.7,NA,NA,NA,NA,NA,60.5114906208873,60.5114906208873,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",-0.6,NA,NA,NA,NA,NA,55.6048681811703,55.6048681811703,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",-0.5,NA,NA,NA,NA,NA,55.9228546739446,55.9228546739446,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",-0.4,NA,NA,NA,NA,NA,44.3690288574412,44.3690288574412,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",-0.3,NA,NA,NA,NA,NA,44.6739571900806,44.6739571900806,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",-0.2,NA,NA,NA,NA,NA,40.2470478416402,40.2470478416402,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",-0.1,NA,NA,NA,NA,NA,34.0872147444919,34.0872147444919,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",0,NA,NA,NA,NA,NA,32.5524809533774,32.5524809533774,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",0.1,NA,NA,NA,NA,NA,27.2230817662991,27.2230817662991,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",0.2,NA,NA,NA,NA,NA,25.6485693968838,25.6485693968838,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",0.3,NA,NA,NA,NA,NA,17.8643555086406,17.8643555086406,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",0.4,NA,NA,NA,NA,NA,11.7836162872085,11.7836162872085,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",0.5,NA,NA,NA,NA,NA,6.7722004789695,6.7722004789695,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",0.6,NA,NA,NA,NA,NA,4.23404879295719,4.23404879295719,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",0.7,NA,NA,NA,NA,NA,3.19904551500122,3.19904551500122,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",0.8,NA,NA,NA,NA,NA,2.9172361564254,2.9172361564254,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",0.9,NA,NA,NA,NA,NA,2.73398559205469,2.73398559205469,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",1,NA,NA,NA,NA,NA,3.53395762952593,3.53395762952593,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",1.1,NA,NA,NA,NA,NA,10.7878168325087,10.7878168325087,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",1.2,NA,NA,NA,NA,NA,16.0428819985375,16.0428819985375,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",1.3,NA,NA,NA,NA,NA,23.9989065935603,23.9989065935603,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",1.4,NA,NA,NA,NA,NA,33.0178037180621,33.0178037180621,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",1.5,NA,NA,NA,NA,NA,37.5272076345543,37.5272076345543,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",1.6,NA,NA,NA,NA,NA,44.7026751323115,44.7026751323115,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",1.7,NA,NA,NA,NA,NA,43.9110570741973,43.9110570741973,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",1.8,NA,NA,NA,NA,NA,55.7855320637553,55.7855320637553,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",1.9,NA,NA,NA,NA,NA,61.4374596244178,61.4374596244178,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",2,NA,NA,NA,NA,NA,62.6523136019608,62.6523136019608,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",2.1,NA,NA,NA,NA,NA,75.6757645380087,75.6757645380087,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",2.2,NA,NA,NA,NA,NA,76.3677221418873,76.3677221418873,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",2.3,NA,NA,NA,NA,NA,77.4234181495284,77.4234181495284,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",2.4,NA,NA,NA,NA,NA,78.5698843701824,78.5698843701824,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",2.5,NA,NA,NA,NA,NA,82.3010488777264,82.3010488777264,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",2.6,NA,NA,NA,NA,NA,85.4108123744681,85.4108123744681,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",2.7,NA,NA,NA,NA,NA,84.66562664029,84.66562664029,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",2.8,NA,NA,NA,NA,NA,85.2327986523692,85.2327986523692,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",2.9,NA,NA,NA,NA,NA,84.7630670983123,84.7630670983123,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",3,"DML-BC","DML_BC_CONDITIONAL",3,NA,NA,NA,NA,NA,82.6849975880723,82.6849975880723,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"dataset_summary",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",NA,NA,NA,NA,NA,17.8730459340219,NA,NA,NA,0.8,0.9,2.19986825578648,2.73398559205469,FALSE,FALSE,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-1,NA,NA,NA,NA,NA,60.7056631179437,67.5149332058318,6.80927008788808,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.9,NA,NA,NA,NA,NA,56.254624718925,65.7717145720264,9.51708985310147,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.8,NA,NA,NA,NA,NA,53.6325991153774,60.0932279981889,6.46062888281156,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.7,NA,NA,NA,NA,NA,53.4665773520928,60.5114906208873,7.04491326879454,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.6,NA,NA,NA,NA,NA,45.403967108225,55.6048681811703,10.2009010729453,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.5,NA,NA,NA,NA,NA,54.3972377163556,55.9228546739446,1.52561695758892,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.4,NA,NA,NA,NA,NA,46.5212873598495,44.3690288574412,-2.15225850240827,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.3,NA,NA,NA,NA,NA,48.7520016255784,44.6739571900806,-4.07804443549787,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.2,NA,NA,NA,NA,NA,45.4901699636954,40.2470478416402,-5.24312212205525,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",-0.1,NA,NA,NA,NA,NA,42.7301573199254,34.0872147444919,-8.64294257543352,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0,NA,NA,NA,NA,NA,36.5357586727591,32.5524809533774,-3.98327771938173,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.1,NA,NA,NA,NA,NA,27.1688085824821,27.2230817662991,0.0542731838169352,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.2,NA,NA,NA,NA,NA,20.7379958015031,25.6485693968838,4.91057359538068,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.3,NA,NA,NA,NA,NA,19.7211185433335,17.8643555086406,-1.85676303469283,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.4,NA,NA,NA,NA,NA,18.4891986040838,11.7836162872085,-6.70558231687536,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.5,NA,NA,NA,NA,NA,9.05811179301702,6.7722004789695,-2.28591131404752,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.6,NA,NA,NA,NA,NA,4.98657608380511,4.23404879295719,-0.752527290847923,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.7,NA,NA,NA,NA,NA,3.55603342731655,3.19904551500122,-0.356987912315324,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.8,NA,NA,NA,NA,NA,2.19986825578648,2.9172361564254,0.717367900638924,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",0.9,NA,NA,NA,NA,NA,2.80346593176558,2.73398559205469,-0.0694803397108905,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1,NA,NA,NA,NA,NA,3.2119804648183,3.53395762952593,0.321977164707631,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.1,NA,NA,NA,NA,NA,6.54352228551161,10.7878168325087,4.24429454699714,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.2,NA,NA,NA,NA,NA,14.5952240614279,16.0428819985375,1.44765793710959,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.3,NA,NA,NA,NA,NA,19.3170349104919,23.9989065935603,4.6818716830684,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.4,NA,NA,NA,NA,NA,31.6072449409209,33.0178037180621,1.4105587771412,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.5,NA,NA,NA,NA,NA,36.0513267342374,37.5272076345543,1.47588090031685,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.6,NA,NA,NA,NA,NA,47.1866906212533,44.7026751323115,-2.48401548894177,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.7,NA,NA,NA,NA,NA,50.7295884120825,43.9110570741973,-6.8185313378852,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.8,NA,NA,NA,NA,NA,73.6585779977773,55.7855320637553,-17.8730459340219,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",1.9,NA,NA,NA,NA,NA,62.4930878214437,61.4374596244178,-1.05562819702592,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2,NA,NA,NA,NA,NA,75.493489737051,62.6523136019608,-12.8411761350902,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.1,NA,NA,NA,NA,NA,75.0982218094499,75.6757645380087,0.577542728558711,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.2,NA,NA,NA,NA,NA,81.6331945074889,76.3677221418873,-5.26547236560154,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.3,NA,NA,NA,NA,NA,77.0524688662285,77.4234181495284,0.370949283299836,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.4,NA,NA,NA,NA,NA,78.5660498225516,78.5698843701824,0.00383454763081659,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.5,NA,NA,NA,NA,NA,84.661982064317,82.3010488777264,-2.36093318659053,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.6,NA,NA,NA,NA,NA,91.414043570038,85.4108123744681,-6.00323119556995,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.7,NA,NA,NA,NA,NA,83.46294862971,84.66562664029,1.20267801057999,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.8,NA,NA,NA,NA,NA,80.5432601887728,85.2327986523692,4.68953846359631,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",2.9,NA,NA,NA,NA,NA,76.4699571059373,84.7630670983123,8.29310999237504,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"alpha_detail",3,"DML-CV vs DML-BC","DML_CV_VS_BC_EXPECTED_DIFFERENCE",3,NA,NA,NA,NA,NA,84.9526294200918,82.6849975880723,-2.26763183201949,NA,NA,NA,NA,NA,NA,NA,NA,"EXPECTED METHOD DIFFERENCE"
"dataset_summary",4,"Oracle-GMM","ORACLE_TABLE2",NA,NA,NA,NA,NA,0,NA,NA,NA,0.9,0.9,0.929426209277459,0.929426209277459,TRUE,TRUE,NA,NA,"PASS"
"alpha_detail",4,"Oracle-GMM","ORACLE_TABLE2",-1,NA,NA,NA,NA,NA,79.1585470833715,79.1585470833715,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",4,"Oracle-GMM","ORACLE_TABLE2",-0.9,NA,NA,NA,NA,NA,77.3383606543765,77.3383606543765,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",4,"Oracle-GMM","ORACLE_TABLE2",-0.8,NA,NA,NA,NA,NA,80.3076438988874,80.3076438988874,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",4,"Oracle-GMM","ORACLE_TABLE2",-0.7,NA,NA,NA,NA,NA,72.5884546214113,72.5884546214113,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",4,"Oracle-GMM","ORACLE_TABLE2",-0.6,NA,NA,NA,NA,NA,76.2708277291056,76.2708277291056,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",4,"Oracle-GMM","ORACLE_TABLE2",-0.5,NA,NA,NA,NA,NA,66.8952267713875,66.8952267713875,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",4,"Oracle-GMM","ORACLE_TABLE2",-0.4,NA,NA,NA,NA,NA,58.6242972723796,58.6242972723796,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",4,"Oracle-GMM","ORACLE_TABLE2",-0.3,NA,NA,NA,NA,NA,56.9902905526033,56.9902905526033,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",4,"Oracle-GMM","ORACLE_TABLE2",-0.2,NA,NA,NA,NA,NA,51.921914349952,51.921914349952,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",4,"Oracle-GMM","ORACLE_TABLE2",-0.1,NA,NA,NA,NA,NA,43.9249544490408,43.9249544490408,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",4,"Oracle-GMM","ORACLE_TABLE2",0,NA,NA,NA,NA,NA,42.0473211312956,42.0473211312956,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",4,"Oracle-GMM","ORACLE_TABLE2",0.1,NA,NA,NA,NA,NA,28.4710253148674,28.4710253148674,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",4,"Oracle-GMM","ORACLE_TABLE2",0.2,NA,NA,NA,NA,NA,27.6614584203715,27.6614584203715,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",4,"Oracle-GMM","ORACLE_TABLE2",0.3,NA,NA,NA,NA,NA,27.9520740086762,27.9520740086762,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",4,"Oracle-GMM","ORACLE_TABLE2",0.4,NA,NA,NA,NA,NA,20.6237841742696,20.6237841742696,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
